Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
a-line-mini-dress-blue,,,,,,,,Blue,,Italian 42,,,'18485,,shopify,1,deny,manual,348.00,,true,true,'18485,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_18_Lana_Look2701.jpeg?v=1437075776,,,,,,,,,,,,,,,,,,,lb
a-line-mini-dress-blue,,,,,,,,Blue,,Italian 44,,,'18486,,shopify,1,deny,manual,348.00,,true,true,'18486,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_18_Lana_Look2703.jpeg?v=1437075776,,,,,,,,,,,,,,,,,,,lb
a-line-mini-dress-blue,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_10_18_Lana_Look2705.jpeg?v=1437075776,,,,,,,,,,,,,,,,,,,
prince-leather-field-jacket-meteor,Prince Leather Field Jacket in Meteor,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""A classically styled field jacket is cut with a roomy fit and updated in supple goatskin leather for a vintage look and feel. This coat features a hidden zipper and button placket, buckle at neck and multiple flap patch pockets at the front. The back has a grey topstitched yoke and vented hem. Topstitching is seen throughout the jacket. Color Meteor. 100% Goatskin, Lining 100% Polyester.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">A classically styled field jacket is cut with a roomy fit and updated in supple goatskin leather for a vintage look and feel. This coat features a hidden zipper and button placket, buckle at neck and multiple flap patch pockets at the front. The back has a grey topstitched yoke and vented hem. Topstitching is seen throughout the jacket. Handstich. Color Meteor. 100% Goatskin, Lining 100% Polyester. Made in Germany. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""A classically styled field jacket is cut with a roomy fit and updated in supple goatskin leather for a vintage look and feel. This coat features a hidden zipper and button placket, buckle at neck and multiple flap patch pockets at the front. The back has a grey topstitched yoke and vented hem. Topstitching is seen throughout the jacket. Color Meteor. 100% Goatskin, Lining 100% Polyester.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Spencer is wearing an Italian 50.</span></em></p>",Handstich,men's coats & jackets,"black, Coat, contrast stitch, F14, Field Jacket, Handstich, Jacket, leather, Man, Men's, Outer Warmth, Outerwear, Rain, SALE, SALE30, suede, visible, Warm, Winter",true,COLOR,Meteor,SIZE,Italian 48,,,'18501,0,shopify,1,deny,manual,888.00,,true,true,'18501,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_01_23.jpeg?v=1437075752,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
prince-leather-field-jacket-meteor,,,,,,,,Meteor,,Italian 50,,,'18502,0,shopify,1,deny,manual,888.00,,true,true,'18502,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_01_19.jpeg?v=1437075752,,,,,,,,,,,,,,,,,,,lb
prince-leather-field-jacket-meteor,,,,,,,,Meteor,,Italian 52,,,'18503,0,shopify,1,deny,manual,888.00,,true,true,'18503,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_01_20.jpeg?v=1437075752,,,,,,,,,,,,,,,,,,,lb
prince-leather-field-jacket-meteor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_01_25.jpeg?v=1437075752,,,,,,,,,,,,,,,,,,,
prince-leather-field-jacket-meteor,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_01_24.jpeg?v=1437075752,,,,,,,,,,,,,,,,,,,
taban-coat-phantom,Taban Coat in Phantom,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Colors Phantom and Black. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Hannes Roether. Color Phantom. 100% Cotton, 100% Lamb Leather. </span><em>Spencer is wearing a size Medium.</em></p>
<p><em> <span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Colors Phantom and Black. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">Also available in <a href=""http://babyandco.us/products/taban-coat-black"">Black</a>.</span> </em></p>
<p> </p>",Hannes Roether,men's coats & jackets,"blazers, Coat, Cotton, F14, Hannes Roether, Jacket, Leather, Man, Mens, Outerwear, phantom, purple, SALE, SALE30_4, visible, Warm, Winter",true,COLOR,Phantom,SIZE,Small,,,'18508,0,shopify,2,deny,manual,388.00,,true,true,'18508,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_18.jpeg?v=1437075736,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
taban-coat-phantom,,,,,,,,Phantom,,Medium,,,'18509,0,shopify,2,deny,manual,388.00,,true,true,'18509,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_34.jpeg?v=1437075736,,,,,,,,,,,,,,,,,,,lb
taban-coat-phantom,,,,,,,,Phantom,,Large,,,'18510,0,shopify,2,deny,manual,388.00,,true,true,'18510,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_30.jpeg?v=1437075736,,,,,,,,,,,,,,,,,,,lb
taban-coat-phantom,,,,,,,,Phantom,,X-Large,,,'18511,0,shopify,1,deny,manual,388.00,,true,true,'18511,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_31.jpeg?v=1437075736,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_31.jpeg?v=1437075736,lb
taban-coat-phantom,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_23.jpeg?v=1437075736,,,,,,,,,,,,,,,,,,,
taban-coat-phantom,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_25.jpeg?v=1437075736,,,,,,,,,,,,,,,,,,,
taban-coat-black,Taban Coat in Black,"<meta charset=""utf-8"">
<style type=""text/css""><!--
&lt;!--
&amp;amp;lt;!--
&amp;amp;amp;lt;!--
&amp;amp;amp;amp;lt;!--
&amp;amp;amp;amp;amp;amp;lt;!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--&amp;amp;amp;amp;amp;amp;gt;
--&amp;amp;amp;amp;gt;
--&amp;amp;amp;gt;
--&amp;amp;gt;
--&gt;
--></style>
<p><span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Colors Phantom and Black. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Hannes Roether. Color Black. 100% Cotton, 100% Lamb Leather. </span><em>Spencer is wearing a size Large.</em></p>
<p><em> <span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taban Coat is worked into a military look with two front patch pockets, vertical welted pockets and a double breasted button closure. Leather detailing is seen throughout the coat. Back vent at hem. Colors Phantom and Black. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">Also Available in <a href=""http://babyandco.us/products/taban-coat-phantom"">Phantom</a>.</span> </em></p>
<p> </p>",Hannes Roether,men's coats & jackets,"black, Coat, cotton, F14, Hannes Roether, Jackets, leather, Man, Mens, navy, Outer Warmth, Outerwear, SALE, SALE30_4, visible, Warm, Winter",true,COLOR,Black,SIZE,Small,,,'18512,0,shopify,2,deny,manual,388.00,,true,true,'18512,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_08_21.jpeg?v=1437075727,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
taban-coat-black,,,,,,,,Black,,Medium,,,'18513,0,shopify,0,deny,manual,388.00,,true,true,'18513,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_08_10.jpeg?v=1437075727,,,,,,,,,,,,,,,,,,,lb
taban-coat-black,,,,,,,,Black,,Large,,,'18514,0,shopify,2,deny,manual,388.00,,true,true,'18514,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_08_13.jpeg?v=1437075727,,,,,,,,,,,,,,,,,,,lb
taban-coat-black,,,,,,,,Black,,X-Large,,,'18515,0,shopify,1,deny,manual,388.00,,true,true,'18515,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_08_18.jpeg?v=1437075727,,,,,,,,,,,,,,,,,,,lb
taban-coat-black,,,,,,,,Black,,XX-Large,,,'18516,0,shopify,0,deny,manual,388.00,,true,true,'18516,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_08_17.jpeg?v=1437075727,,,,,,,,,,,,,,,,,,,lb
taurin-jacket-navy,Taurin Jacket in Navy,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taurin Jacket is worked into a military look with two front pockets in the side seams and a welted chest pocket. Leather detailing at pockets and collar, and leather buttons and loops to close. Rounding out the look is leather elbow patches. Double vented back hem secured with leather buttons. Color Navy. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">A sheath of durable cotton fabric, the Taurin Jacket is worked into a military look with two front pockets in the side seams and a welted chest pocket. Leather detailing at pockets and collar, and leather buttons and loops to close. Rounding out the look is leather elbow patches. Double vented back hem secured with leather buttons. Hannes Roether. Color Navy. 100% Cotton, 100% Lamb Leather. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""A sheath of durable cotton fabric, the Taurin Jacket is worked into a military look with two front pockets in the side seams and a welted chest pocket. Leather detailing at pockets and collar, and leather buttons and loops to close. Rounding out the look is leather elbow patches. Double vented back hem secured with leather buttons. Color Navy. 100% Cotton, 100% Lamb Leather.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Spencer is wearing a size Large.</span></em></p>",Hannes Roether,men's coats & jackets,"Coat, Coats, F14, Hannes Roether, Jackets, Man, Mens, Military, Outerwear, SALE, SALE30_4, visible, Warm, Winter",true,COLOR,Navy,SIZE,Small,,,'18517,0,shopify,2,deny,manual,328.00,,true,true,'18517,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_12_12.jpeg?v=1437075719,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
taurin-jacket-navy,,,,,,,,Navy,,Medium,,,'18518,,shopify,0,deny,manual,328.00,,true,true,'18518,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_12_16.jpeg?v=1437075719,,,,,,,,,,,,,,,,,,,lb
taurin-jacket-navy,,,,,,,,Navy,,Large,,,'18519,,shopify,2,deny,manual,328.00,,true,true,'18519,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_12_14.jpeg?v=1437075719,,,,,,,,,,,,,,,,,,,lb
taurin-jacket-navy,,,,,,,,Navy,,X-Large,,,'18520,,shopify,1,deny,manual,328.00,,true,true,'18520,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_12_21.jpeg?v=1437075719,,,,,,,,,,,,,,,,,,,lb
taurin-jacket-navy,,,,,,,,Navy,,XX-Large,,,'18521,,shopify,0,deny,manual,328.00,,true,true,'18521,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_12_23.jpeg?v=1437075719,,,,,,,,,,,,,,,,,,,lb
lakai-pant-phantom,Lakai Pant in Phantom,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""Leather details signature these flat front cotton pants by Hannes Roether. Featuring leather welted pockets at side seams and back as well as leather covered buttons. A back yoke completes the pants. Color Phantom. Outer 100% Cotton, Lining 50% Cotton &amp; 50% Poly.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">Leather details signature these flat front cotton pants by Hannes Roether. Featuring leather welted pockets at side seams and back as well as leather covered buttons. A back yoke completes the pants. Color Phantom. Outer 100% Cotton, Lining 50% Cotton &amp; 50% Polyester. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""Leather details signature these flat front cotton pants by Hannes Roether. Featuring leather welted pockets at side seams and back as well as leather covered buttons. A back yoke completes the pants. Color Phantom. Outer 100% Cotton, Lining 50% Cotton &amp; 50% Poly.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]"">Spencer is wearing a size Large.</span></em></p>",Hannes Roether,men's trousers,"bottoms, Cotton, F14, Hannes Roether, Leather, Man, pants, phantom, purple, SALE, SALE30_4, Trousers, visible",true,COLOR,Phantom,SIZE,Small,,,'18522,0,shopify,1,deny,manual,198.00,,true,true,'18522,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_20.jpeg?v=1437075711,,false,,,apparel & accessories > clothing > pants,male,adult,,,,,true,,,,,,,lb
lakai-pant-phantom,,,,,,,,Phantom,,Medium,,,'18523,,shopify,0,deny,manual,198.00,,true,true,'18523,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_06.jpeg?v=1437075711,,,,,,,,,,,,,,,,,,,lb
lakai-pant-phantom,,,,,,,,Phantom,,Large,,,'18524,,shopify,1,deny,manual,198.00,,true,true,'18524,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_09_176eafff-33bf-4fa6-8224-f8fa3362ed08.jpeg?v=1437075711,,,,,,,,,,,,,,,,,,,lb
lakai-pant-phantom,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_04_11.jpeg?v=1437075711,,,,,,,,,,,,,,,,,,,
hubbard-jacket-navy,Hubbard Jacket in Navy,"<meta charset=""utf-8"">
<style type=""text/css""><!--
&amp;lt;!--
&amp;amp;lt;!--
&amp;amp;amp;amp;lt;!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--&amp;amp;amp;amp;gt;
--&amp;amp;gt;
--&amp;gt;
--></style>
<p><span data-sheets-value='[null,2,""A Warm hooded sweater jacket with zipper and button closure. A front breast pocket and side angled pockets for your hands. Colors Navy and Dark Green. 100% Wool.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]""><span style=""line-height: 1.2;"">A warm hooded sweater jacket with zip and button closure. A front breast pocket and side angled pockets for your hands. </span><span style=""line-height: 18px;"">Esemplare</span><span style=""line-height: 1.2;"">. Color Navy. 100% Wool. </span></span><em>Spencer is wearing a size Large.</em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/hubbard-jacket-dark-green"">Dark Green</a>.</em></p>",Esemplare,men's coats & jackets,"Esemplare, F14, hood, jacket, knit, Man, navy, Outerwear, SALE, SALE30_4, sweater, visible, zip",true,COLOR,Navy,SIZE,Small,,,'18529,0,shopify,0,deny,manual,248.00,,true,true,'18529,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_09_14_Spencer_Look1_08.jpeg?v=1437075698,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
hubbard-jacket-navy,,,,,,,,Navy,,Medium,,,'18530,,shopify,2,deny,manual,248.00,,true,true,'18530,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_09_14_Spencer_Look1_14.jpeg?v=1437075698,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-navy,,,,,,,,Navy,,Large,,,'18531,,shopify,1,deny,manual,248.00,,true,true,'18531,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_09_14_Spencer_Look1_13.jpeg?v=1437075698,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-navy,,,,,,,,Navy,,X-Large,,,'18532,,shopify,0,deny,manual,248.00,,true,true,'18532,https://cdn.shopify.com/s/files/1/0923/8036/products/2014_09_14_Spencer_Look1_15.jpeg?v=1437075698,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-navy,,,,,,,,Navy,,XX-Large,,,'18533,,shopify,0,deny,manual,248.00,,true,true,'18533,,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-dark-green,Hubbard Jacket in Dark Green,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""A Warm hooded sweater jacket with zipper and button closure. A front breast pocket and side angled pockets for your hands. Colors Navy and Dark Green. 100% Wool.""]' data-sheets-userformat=""[null,null,833,[null,0],null,null,null,null,null,0,null,1,0]""><span style=""line-height: 1.2;"">A warm hooded sweater jacket with zip and button closure. A front breast pocket and side angled pockets for your hands. </span><span style=""line-height: 18px;"">Esemplare</span><span style=""line-height: 1.2;"">. Color Dark Green. 100% Wool. </span></span><em>Spencer is wearing a size Large.</em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/hubbard-jacket-navy"">Navy</a>.</em></p>",Esemplare,men's coats & jackets,"brown, button, cardigan, Dark Green, Esemplare, F14, Forest, Green, hooded, Jacket, Knits, Man, Outerwear, SALE, SALE30_4, Sweater, Top, visible",true,COLOR,Dark Green,SIZE,Small,,,'18534,0,shopify,1,deny,manual,248.00,,true,true,'18534,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_09_07.jpeg?v=1437075691,,false,,,apparel & accessories > clothing > outerwear > coats & jackets,male,adult,,,,,true,,,,,,,lb
hubbard-jacket-dark-green,,,,,,,,Dark Green,,Medium,,,'18535,,shopify,0,deny,manual,248.00,,true,true,'18535,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_09_11.jpeg?v=1437075691,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-dark-green,,,,,,,,Dark Green,,Large,,,'18536,,shopify,1,deny,manual,248.00,,true,true,'18536,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_09_15.jpeg?v=1437075691,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-dark-green,,,,,,,,Dark Green,,X-Large,,,'18537,,shopify,1,deny,manual,248.00,,true,true,'18537,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_09_29.jpeg?v=1437075691,,,,,,,,,,,,,,,,,,,lb
hubbard-jacket-dark-green,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_09_12.jpeg?v=1437075691,,,,,,,,,,,,,,,,,,,
dartmouth-shirt-white,Dartmouth Shirt in White,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""Circle of Gentlemen\u2019s crisp white shirt is indispensable for any man\u2019s wardrobe. A classic collar with sharp tailoring that will match virtually anything. Finished with a houndstooth print on the collar and lining of the cuffs. Color White. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Circle of Gentlemen's crisp white shirt is indispensable for any man's wardrobe. A classic collar with sharp tailoring that will match virtually anything. Finished with a houndstooth print on the collar and lining of the cuffs. Color White. 100% Cotton. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""Circle of Gentlemen\u2019s crisp white shirt is indispensable for any man\u2019s wardrobe. A classic collar with sharp tailoring that will match virtually anything. Finished with a houndstooth print on the collar and lining of the cuffs. Color White. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Spencer is wearing a size 41.</span></em></p>
<p><a href=""http://babyandco.us/collections/circle-of-gentlemen""><em>Shop our collection of Circle of Gentlemen.</em></a></p>",Circle of Gentlemen,men's button-ups,"Button-Down, Button-Ups, Circle of Gentlemen, Dress Shirt, F14, full moon, Italy, Man, Mens, Occasion, Relaxed Luxury, SALE, SALE30_4, Shirts, suit, suits, top, tops, visible, White",true,COLOR,White,SIZE,37,,,'18572,0,shopify,1,deny,manual,168.00,,true,true,'18572,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_05_20.jpeg?v=1437075625,,false,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,true,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,38,,,'18573,,shopify,1,deny,manual,168.00,,true,true,'18573,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_05_19.jpeg?v=1437075625,,,,,,,,,,,,,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,39,,,'18574,,shopify,2,deny,manual,168.00,,true,true,'18574,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_05_07.jpeg?v=1437075625,,,,,,,,,,,,,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,40,,,'18575,,shopify,1,deny,manual,168.00,,true,true,'18575,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_05_14.jpeg?v=1437075625,,,,,,,,,,,,,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,41,,,'18576,,shopify,0,deny,manual,168.00,,true,true,'18576,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_05_08.jpeg?v=1437075625,,,,,,,,,,,,,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,42,,,'18577,,shopify,0,deny,manual,168.00,,true,true,'18577,,,,,,,,,,,,,,,,,,,,lb
dartmouth-shirt-white,,,,,,,,White,,43,,,'18578,,shopify,1,deny,manual,168.00,,true,true,'18578,,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,Amand Shirt in Brown,"<meta charset=""utf-8"">
<p><span data-sheets-value='[null,2,""A brown pique weave defines a soft dress shirt by Circle Of Gentlemen. This shirt has a slim fit and features long sleeve with triple button barrel cuffs and a back yoke. Color Brown. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">A brown pique weave defines a soft dress shirt by Circle Of Gentlemen. This shirt has a slim fit and features long sleeve with triple button barrel cuffs and a back yoke. Color Brown. 100% Cotton. </span><em style=""line-height: 1.2;""><span data-sheets-value='[null,2,""A brown pique weave defines a soft dress shirt by Circle Of Gentlemen. This shirt has a slim fit and features long sleeve with triple button barrel cuffs and a back yoke. Color Brown. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">Spencer is wearing a size 39.</span></em></p>",Circle of Gentlemen,men's button-ups,"Brown, Button-Down, Button-up, Circle of Gentlemen, Dress Shirt, F14, Italy, Man, Men's, SALE, SALE30, shirt, Slim, top, tops, visible",true,COLOR,Brown,SIZE,37,,,'18579,0,shopify,1,deny,manual,168.00,,true,true,'18579,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_07_06.jpeg?v=1442349774,,false,,,apparel & accessories > clothing > shirts & tops,male,adult,,,,,true,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,38,,,'18580,0,shopify,1,deny,manual,168.00,,true,true,'18580,https://cdn.shopify.com/s/files/1/0923/8036/products/2014-09-14_Spencer_Look_07_05.jpeg?v=1442349774,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,39,,,'18581,0,shopify,1,deny,manual,168.00,,true,true,'18581,,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,40,,,'18582,0,shopify,1,deny,manual,168.00,,true,true,'18582,,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,41,,,'18583,0,shopify,1,deny,manual,168.00,,true,true,'18583,,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,42,,,'18584,0,shopify,0,deny,manual,168.00,,true,true,'18584,,,,,,,,,,,,,,,,,,,,lb
amand-shirt-brown,,,,,,,,Brown,,43,,,'18585,0,shopify,0,deny,manual,168.00,,true,true,'18585,,,,,,,,,,,,,,,,,,,,lb
